raceId,driverId,stop,lap,time,duration,milliseconds
224,83,1,9,14:15:23,59.577,59577
224,818,1,14,14:23:00,31.176,31176
224,63,1,16,14:26:04,31.159,31159
224,21,1,18,14:29:57,45.501,45501
224,44,1,19,14:31:01,25.109,25109
224,30,1,20,14:31:47,29.301,29301
224,49,1,20,14:32:36,38.449,38449
224,64,1,20,14:33:07,34.008,34008
224,56,1,22,14:35:17,27.894,27894
224,77,1,24,14:38:55,24.534,24534
224,22,1,25,14:40:31,27.954,27954
224,79,1,27,14:44:23,33.075,33075
224,3,1,28,14:46:27,34.856,34856
224,35,1,30,14:47:33,34.503,34503
224,57,1,30,14:48:31,31.244,31244
224,71,1,32,14:50:43,35.315,35315
224,44,2,31,14:50:45,30.289,30289
224,30,2,32,14:51:39,1:22.736,82736
224,83,2,30,14:51:51,32.663,32662
224,64,2,32,14:53:25,29.773,29773
224,63,2,35,14:57:15,26.727,26727
224,49,2,39,15:04:00,27.796,27796
224,83,3,37,15:05:13,1:49.211,109211
224,77,2,41,15:06:26,25.069,25069
224,56,2,42,15:07:38,26.934,26934
225,69,1,10,14:18:17,47.560,47560
225,14,1,22,14:37:32,50.150,50150
225,30,1,24,14:40:04,47.675,47675
225,49,1,26,14:43:19,45.063,45063
225,44,1,26,14:43:56,47.828,47828
225,65,1,27,14:46:17,45.434,45434
225,57,1,30,14:50:24,47.573,47573
225,84,1,30,14:50:26,48.641,48641
225,79,1,32,14:54:25,48.071,48071
225,83,1,33,14:56:10,48.716,48716
225,22,1,34,14:56:20,47.665,47665
225,56,1,35,14:58:32,45.683,45683
225,63,1,36,15:00:07,47.256,47256
225,64,1,38,15:03:54,48.637,48637
225,71,1,40,15:05:47,46.581,46581
225,30,2,40,15:06:58,44.370,44370
225,69,2,39,15:08:40,53.251,53251
225,55,1,42,15:09:11,46.561,46561
225,44,2,42,15:10:39,44.776,44776
225,79,2,42,15:11:30,30.771,30771
225,22,2,43,15:11:40,44.266,44266
225,63,2,43,15:12:02,44.087,44087
225,57,2,43,15:12:04,42.349,42349
225,56,2,43,15:12:24,41.014,41014
225,64,2,43,15:12:44,42.945,42945
225,84,2,44,15:13:49,52.338,52338
225,79,3,45,15:16:42,45.732,45732
225,83,2,46,15:18:01,51.043,51043
226,63,1,15,14:24:48,3:29.116,209116
226,58,1,16,14:25:23,28.593,28593
226,85,1,17,14:27:32,27.067,27067
226,49,1,20,14:31:14,24.836,24836
226,30,1,21,14:32:05,24.645,24645
226,818,1,21,14:32:46,28.863,28863
226,79,1,21,14:32:58,27.092,27092
226,55,1,22,14:33:37,24.309,24309
226,65,1,22,14:34:36,25.728,25728
226,69,1,22,14:35:43,29.711,29711
226,71,1,24,14:36:31,27.091,27091
226,77,1,24,14:36:43,25.572,25572
226,3,1,23,14:36:47,28.495,28495
226,35,1,25,14:38:31,29.759,29759
226,14,1,26,14:40:22,25.714,25714
226,56,1,26,14:40:26,25.400,25400
226,22,1,28,14:43:42,34.984,34984
226,63,2,25,14:43:51,32.543,32543
226,44,1,28,14:44:12,29.067,29067
226,63,3,26,14:45:59,14:11.244,851244
226,64,1,29,14:46:06,49.885,49885
226,85,2,30,14:47:49,30.506,30506
226,84,1,31,14:47:51,34.030,34030
226,44,2,31,14:51:07,26.855,26855
226,83,1,39,15:05:14,30.206,30206
226,30,2,40,15:06:04,29.269,29269
226,55,2,44,15:12:02,41.887,41887
226,818,2,45,15:14:02,26.724,26724
226,77,2,47,15:16:40,25.888,25888
226,56,2,47,15:17:05,27.296,27296
226,35,2,49,15:19:43,25.728,25728
226,65,2,49,15:20:24,26.058,26058
226,14,2,50,15:21:41,24.067,24067
226,71,2,51,15:22:32,25.308,25308
226,85,3,51,15:26:11,28.251,28251
226,77,3,56,15:30:43,24.507,24507
227,77,1,1,14:01:35,1:09.434,69434
227,49,1,20,14:27:55,28.421,28421
227,818,1,21,14:29:27,30.932,30932
227,83,1,21,14:29:52,30.112,30112
227,71,1,22,14:30:37,42.349,42349
227,84,1,22,14:30:48,30.386,30386
227,65,1,22,14:30:49,29.794,29794
227,77,2,22,14:31:29,29.730,29730
227,30,1,23,14:32:00,28.340,28340
227,14,1,24,14:33:20,31.288,31288
227,22,1,24,14:33:22,33.913,33913
227,3,1,24,14:34:07,32.966,32966
227,21,1,24,14:34:19,33.641,33641
227,57,1,25,14:34:50,26.428,26428
227,79,1,24,14:35:33,29.323,29323
227,35,1,26,14:35:54,30.934,30934
227,63,1,28,14:39:29,27.618,27618
227,64,1,29,14:41:14,34.619,34619
227,57,2,31,14:43:25,31.058,31058
227,49,2,42,14:59:05,28.723,28723
227,71,2,43,15:00:31,28.955,28955
227,63,2,43,15:00:41,28.097,28097
227,30,2,44,15:01:15,29.828,29828
227,57,3,45,15:01:49,28.471,28471
227,83,2,43,15:01:54,30.003,30003
227,77,3,44,15:02:19,40.593,40593
227,22,2,45,15:03:03,32.469,32469
227,65,2,45,15:03:29,29.080,29080
227,35,2,46,15:03:59,29.688,29688
227,3,2,45,15:04:26,31.741,31741
227,14,2,46,15:04:27,28.576,28576
227,79,2,45,15:05:09,30.236,30236
227,84,2,47,15:06:05,28.931,28931
227,21,2,46,15:06:26,31.649,31649
227,57,4,50,15:10:32,31.281,31281
227,49,3,57,15:20:50,27.729,27729
228,35,1,1,14:02:24,30.203,30203
228,44,1,14,14:21:41,24.945,24945
228,21,1,16,14:25:04,25.111,25111
228,69,1,16,14:25:12,24.226,24226
228,818,1,18,14:27:36,35.077,35077
228,57,1,18,14:27:43,23.518,23518
228,79,1,18,14:27:46,22.875,22875
228,55,1,19,14:29:04,34.112,34112
228,14,1,20,14:30:09,23.039,23039
228,69,2,19,14:30:22,24.898,24898
228,49,1,20,14:30:43,23.034,23034
228,3,1,20,14:31:11,26.715,26715
228,83,1,20,14:31:13,20.722,20722
228,30,1,21,14:31:38,24.952,24952
228,84,1,21,14:32:08,30.874,30874
228,64,1,21,14:32:20,24.938,24938
228,22,1,22,14:33:27,27.646,27646
228,65,1,22,14:33:45,24.431,24431
228,63,1,23,14:34:55,21.832,21832
228,84,2,23,14:35:40,25.027,25027
228,65,2,23,14:35:44,35.312,35312
228,83,2,23,14:36:10,27.518,27518
228,77,1,25,14:37:52,22.313,22313
228,65,3,25,14:39:34,2:23.737,143737
228,69,3,25,14:40:09,26.166,26166
228,35,2,26,14:40:25,24.344,24344
228,56,1,27,14:41:08,23.836,23836
228,55,2,27,14:41:48,27.267,27267
228,71,1,30,14:45:09,22.838,22838
228,69,4,31,14:49:57,34.642,34642
228,79,2,39,15:00:11,22.910,22910
228,30,2,40,15:00:25,26.934,26934
228,55,3,40,15:01:47,24.136,24136
228,14,2,41,15:02:12,37.955,37955
228,56,2,41,15:02:33,27.111,27111
228,44,2,41,15:03:17,24.046,24046
228,22,2,42,15:04:01,31.428,31428
228,57,2,42,15:04:50,29.956,29956
228,83,3,41,15:04:50,26.029,26029
228,64,2,42,15:04:52,25.112,25112
228,35,3,43,15:06:20,24.299,24299
228,77,2,44,15:06:53,30.395,30395
228,69,5,46,15:13:55,26.935,26935
228,71,2,50,15:15:17,23.237,23237
228,57,3,53,15:19:05,26.605,26605
228,64,3,52,15:20:43,25.942,25942
229,49,1,18,14:33:50,33.665,33665
229,49,2,26,14:48:15,27.026,27026
229,71,1,28,14:49:55,29.940,29940
229,56,1,28,14:50:57,26.097,26097
229,44,1,28,14:51:05,28.821,28821
229,84,1,28,14:51:13,25.705,25705
229,35,1,29,14:52:43,30.216,30216
229,63,1,29,14:52:43,34.142,34142
229,57,1,29,14:52:52,28.078,28078
229,55,1,30,14:53:39,25.867,25867
229,14,1,30,14:54:19,27.052,27052
229,65,1,30,14:54:22,28.776,28776
229,69,1,30,14:56:40,3:10.775,190775
229,56,2,36,15:04:48,1:45.429,105429
229,55,2,54,15:29:18,25.829,25829
229,49,3,55,15:31:46,26.698,26698
229,55,3,60,15:38:18,50.460,50460
229,56,3,67,15:51:44,24.330,24330
230,30,1,24,14:43:47,28.415,28415
230,55,1,32,14:59:24,32.741,32741
230,77,1,34,15:03:11,33.336,33336
230,49,1,34,15:03:22,31.056,31056
230,818,1,34,15:03:23,37.208,37208
230,35,1,36,15:06:56,31.279,31279
230,64,1,38,15:12:28,31.534,31534
230,30,2,42,15:16:48,30.356,30356
230,22,1,42,15:18:02,30.512,30512
230,57,1,42,15:19:26,32.073,32073
230,22,2,45,15:24:29,10:10.710,610710
231,85,1,16,14:23:16,32.058,32058
231,21,1,20,14:28:43,30.436,30436
231,22,1,21,14:29:35,29.327,29327
231,22,2,22,14:31:27,51.131,51131
231,69,1,22,14:31:52,39.213,39213
231,44,1,24,14:34:06,28.686,28686
231,63,1,24,14:34:13,28.348,28348
231,84,1,25,14:35:07,27.996,27996
231,71,1,28,14:38:49,27.294,27294
231,64,1,34,14:48:24,31.495,31495
231,77,1,35,14:48:59,31.355,31355
231,35,1,36,14:50:02,30.974,30974
231,65,1,36,14:51:05,30.425,30425
231,55,1,37,14:51:43,31.307,31307
231,83,1,36,14:51:54,31.371,31371
231,57,1,37,14:52:17,29.177,29177
231,14,1,41,14:57:39,30.503,30503
231,30,1,41,14:58:16,34.354,34354
231,84,2,45,15:03:24,29.777,29777
231,69,2,44,15:04:25,39.281,39281
231,21,2,45,15:04:59,31.629,31629
231,84,3,46,15:05:14,40.593,40593
231,71,2,50,15:09:23,27.521,27521
232,69,1,14,14:19:31,29.107,29107
232,44,1,18,14:24:35,26.160,26160
232,63,1,18,14:24:43,26.292,26292
232,22,1,20,14:27:18,26.322,26322
232,55,1,21,14:28:04,25.349,25349
232,83,1,22,14:30:51,27.958,27958
232,84,1,23,14:31:14,26.108,26108
232,77,1,24,14:32:11,26.076,26076
232,3,1,24,14:33:23,29.474,29474
232,14,1,25,14:33:56,24.776,24776
232,79,1,25,14:34:16,26.750,26750
232,49,1,26,14:35:34,25.419,25419
232,71,1,27,14:35:54,26.633,26633
232,57,1,27,14:36:07,25.263,25263
232,65,1,28,14:38:40,25.815,25815
232,35,1,30,14:40:06,27.326,27326
232,44,2,36,14:49:10,25.396,25396
232,55,2,42,14:56:30,28.093,28093
232,77,2,46,15:02:00,25.955,25955
232,63,2,45,15:02:01,24.796,24796
232,22,2,46,15:02:56,26.718,26718
232,84,2,48,15:05:27,28.608,28608
232,35,2,49,15:05:37,26.581,26581
232,83,2,47,15:06:21,26.440,26440
232,14,2,49,15:06:29,24.650,24650
232,3,2,48,15:07:18,28.184,28184
232,49,2,50,15:08:41,24.127,24127
232,57,2,51,15:08:45,32.877,32877
232,71,2,53,15:10:47,25.014,25014
232,65,2,52,15:12:09,25.032,25032
232,44,3,54,15:13:33,24.988,24988
233,44,1,15,14:23:28,42.785,42785
233,84,1,17,14:26:06,41.804,41804
233,22,1,19,14:29:05,37.767,37767
233,65,1,22,14:34:16,36.283,36283
233,35,1,23,14:34:34,38.721,38721
233,14,1,23,14:35:20,36.036,36036
233,57,1,27,14:41:06,35.444,35444
233,84,2,28,14:43:33,38.566,38566
233,64,1,28,14:44:05,44.611,44611
233,818,1,29,14:45:18,41.981,41981
233,49,1,30,14:46:48,39.138,39138
233,55,1,31,14:47:08,39.904,39904
233,63,1,31,14:48:23,38.746,38746
233,44,2,31,14:48:55,38.714,38714
233,77,1,33,14:50:20,40.375,40375
233,21,1,32,14:50:46,40.877,40877
233,22,2,38,14:58:29,38.369,38369
233,44,3,37,14:58:51,53.368,53368
233,84,3,40,15:02:14,37.721,37721
233,14,2,41,15:03:17,38.230,38230
233,35,2,42,15:03:45,37.103,37103
233,65,2,41,15:04:09,35.562,35562
233,57,2,44,15:07:23,35.821,35821
234,44,1,4,14:07:29,28.270,28270
234,57,1,13,14:23:42,35.920,35920
234,83,1,13,14:24:25,30.507,30507
234,56,1,14,14:25:30,29.771,29771
234,14,1,16,14:29:07,27.293,27293
234,49,1,16,14:29:30,27.419,27419
234,65,1,16,14:30:12,2:37.087,157087
234,71,1,20,14:36:06,28.486,28486
234,22,1,21,14:38:38,30.808,30808
234,55,1,22,14:39:41,30.259,30259
234,30,1,22,14:40:02,32.523,32523
234,35,1,22,14:40:02,32.123,32122
234,3,1,22,14:41:22,33.246,33246
234,77,1,23,14:41:28,31.283,31283
234,84,1,22,14:42:04,41.784,41784
234,44,2,23,14:42:35,31.626,31626
234,63,1,23,14:42:49,29.304,29304
234,83,2,29,14:55:01,28.387,28387
234,56,2,30,14:55:03,27.899,27899
234,49,2,31,14:57:28,27.163,27163
234,14,2,32,14:58:27,26.737,26737
234,71,2,34,15:01:26,27.192,27192
235,49,1,14,14:19:42,30.077,30077
235,65,1,17,14:23:38,29.890,29890
235,30,1,19,14:25:56,27.016,27016
235,35,1,21,14:28:36,30.961,30961
235,55,1,22,14:30:21,29.388,29388
235,79,1,22,14:31:09,31.879,31879
235,77,1,24,14:33:10,31.750,31750
235,22,1,24,14:33:43,30.630,30630
235,71,1,25,14:34:27,30.500,30500
235,56,1,25,14:34:47,25.929,25929
235,3,1,25,14:35:35,38.743,38743
235,57,1,26,14:36:08,30.847,30847
235,86,1,27,14:39:17,30.717,30717
235,44,1,29,14:40:55,30.693,30693
235,49,2,32,14:45:09,29.032,29032
235,86,2,32,14:47:00,34.586,34586
235,30,2,39,14:53:51,25.015,25015
235,35,2,40,14:54:49,29.820,29820
235,71,2,41,14:56:39,29.230,29230
235,44,2,44,15:02:11,30.989,30989
235,55,2,46,15:04:01,30.792,30792
235,77,2,49,15:08:11,30.938,30938
235,79,2,48,15:08:41,33.725,33725
235,49,3,49,15:09:26,31.233,31233
235,22,2,50,15:10:38,30.606,30606
235,57,2,51,15:11:12,32.209,32209
235,3,2,50,15:11:55,33.756,33756
235,30,3,52,15:12:06,27.907,27907
235,86,3,51,15:15:05,30.632,30632
235,35,3,58,15:19:47,38.521,38521
235,71,3,63,15:26:55,29.227,29227
236,22,1,1,14:02:15,3:25.886,205886
236,818,1,11,14:21:45,1:23.493,83493
236,56,1,13,14:25:24,33.814,33814
236,30,1,14,14:26:51,34.193,34193
236,55,1,14,14:27:08,35.545,35545
236,63,1,14,14:27:30,33.677,33677
236,3,1,14,14:28:13,1:13.293,73293
236,83,1,14,14:28:14,34.652,34652
236,35,1,15,14:29:28,34.738,34738
236,77,1,15,14:29:31,34.685,34685
236,84,1,15,14:29:36,38.395,38395
236,79,1,15,14:29:57,41.313,41313
236,64,1,15,14:30:11,1:04.955,64955
236,71,1,16,14:32:48,35.406,35406
236,22,2,16,14:38:15,38.985,38985
236,14,1,22,14:45:45,36.360,36360
236,57,1,24,14:49:35,35.443,35443
236,56,2,25,14:51:54,35.152,35152
236,79,2,29,14:59:58,34.710,34710
236,30,2,30,15:01:04,33.680,33680
236,55,2,30,15:01:12,33.295,33295
236,63,2,30,15:01:36,33.302,33302
236,83,2,30,15:02:05,31.358,31358
236,3,2,30,15:02:06,36.009,36009
236,84,2,31,15:03:36,32.969,32969
236,77,2,31,15:03:37,32.616,32616
236,35,2,32,15:04:55,33.194,33194
236,71,2,34,15:09:17,32.030,32030
236,83,3,38,15:18:16,31.459,31459
237,79,1,3,14:04:57,58.176,58176
237,57,1,4,14:06:06,31.247,31247
237,35,1,11,14:16:39,21.127,21127
237,79,2,15,14:24:01,21.666,21666
237,818,1,17,14:25:42,21.323,21323
237,35,2,25,14:37:52,19.334,19334
237,3,1,25,14:38:23,24.071,24071
237,64,1,26,14:38:56,23.281,23281
237,84,1,27,14:40:21,22.855,22855
237,65,1,29,14:43:31,21.364,21364
237,55,1,31,14:45:33,20.845,20845
237,22,1,31,14:46:13,21.724,21724
237,30,1,33,14:48:25,20.394,20394
237,57,2,33,14:49:07,21.925,21925
237,818,2,34,14:51:22,21.062,21062
237,79,3,35,14:54:33,26.350,26350
237,35,3,39,14:58:53,20.041,20041
238,44,1,13,14:19:00,32.519,32519
238,79,1,14,14:20:48,30.310,30310
238,22,1,16,14:23:10,28.431,28431
238,65,1,16,14:23:17,27.996,27996
238,818,1,16,14:23:26,31.975,31975
238,64,1,16,14:23:42,32.079,32079
238,71,1,17,14:24:00,28.069,28069
238,84,1,17,14:24:45,27.929,27929
238,35,1,18,14:25:43,27.440,27440
238,30,1,18,14:25:45,27.598,27598
238,77,1,19,14:27:22,29.704,29704
238,56,1,20,14:28:49,28.608,28608
238,14,1,20,14:28:51,30.272,30272
238,3,1,20,14:29:36,31.391,31391
238,57,1,21,14:30:21,27.505,27505
238,63,1,21,14:30:37,28.568,28568
238,55,1,22,14:31:29,29.283,29283
238,49,1,22,14:32:05,28.204,28204
238,83,1,20,14:32:44,28.805,28805
238,86,1,24,14:36:54,30.945,30945
238,22,2,32,14:46:37,28.131,28131
238,71,2,34,14:48:32,27.338,27338
238,818,2,33,14:48:35,28.886,28886
238,84,2,34,14:49:46,27.110,27110
238,35,2,35,14:50:00,27.674,27674
238,30,2,35,14:50:16,27.153,27153
238,65,2,38,14:55:35,27.724,27724
238,44,2,39,14:57:16,27.805,27805
238,79,2,41,15:00:52,31.399,31399
238,64,2,41,15:01:28,28.232,28232
238,56,2,43,15:02:16,28.552,28552
238,63,2,43,15:02:59,45.821,45821
238,55,2,44,15:03:32,28.431,28431
238,30,3,44,15:03:33,26.724,26724
238,57,2,44,15:03:56,26.754,26754
238,3,2,43,15:04:15,31.549,31549
238,49,2,44,15:04:21,28.087,28087
238,77,2,45,15:05:15,28.620,28620
238,14,2,45,15:05:20,27.116,27116
238,57,3,46,15:07:21,35.061,35061
238,14,3,46,15:07:25,35.453,35453
238,71,3,49,15:10:06,28.751,28751
238,14,4,47,15:10:12,32.811,32811
238,35,3,50,15:11:32,27.974,27974
238,83,2,46,15:12:05,27.841,27841
238,84,3,52,15:16:19,28.980,28980
238,86,2,50,15:17:25,30.525,30525
238,65,3,53,15:17:46,26.868,26868
238,14,5,53,15:19:19,30.190,30190
238,44,3,56,15:22:12,27.190,27190
239,14,1,1,14:01:48,40.462,40462
239,77,1,4,14:07:01,34.477,34477
239,35,1,14,14:24:46,35.118,35118
239,22,1,14,14:25:00,32.972,32972
239,79,1,15,14:27:22,32.560,32560
239,30,1,16,14:28:18,31.683,31683
239,84,1,16,14:28:27,33.415,33415
239,49,1,16,14:28:34,32.981,32981
239,14,2,16,14:29:10,31.354,31354
239,83,1,16,14:29:26,31.457,31457
239,44,1,17,14:30:35,31.699,31699
239,65,1,17,14:30:36,32.387,32387
239,71,1,18,14:31:42,35.463,35463
239,57,1,18,14:31:49,31.122,31122
239,56,1,18,14:31:55,31.870,31870
239,77,2,22,14:39:20,29.950,29950
239,79,2,26,14:47:34,44.463,44463
239,3,1,26,14:48:11,36.249,36249
239,3,2,27,14:50:33,38.380,38380
239,49,2,29,14:52:13,32.102,32101
239,818,1,29,14:53:05,34.681,34681
239,44,2,31,14:55:50,33.032,33032
239,30,2,32,14:56:45,31.056,31056
239,57,2,32,14:56:47,31.452,31452
239,35,2,32,14:56:55,35.437,35437
239,22,2,32,14:57:38,32.174,32174
239,56,2,33,14:58:52,31.450,31450
239,65,2,33,14:59:27,33.431,33431
239,71,2,34,15:00:12,32.164,32164
239,14,3,34,15:01:26,34.194,34194
239,84,2,35,15:02:48,32.626,32625
239,77,3,36,15:04:14,30.351,30351
239,83,2,35,15:04:47,31.552,31552
207,64,1,16,14:02:05,3:12.984,192984
207,79,1,17,14:27:28,27.526,27526
207,49,1,18,14:28:01,24.528,24528
207,44,1,18,14:28:32,22.439,22439
207,76,1,18,14:29:02,26.445,26445
207,63,1,19,14:30:37,22.429,22429
207,15,1,19,14:31:15,26.469,26469
207,22,1,22,14:35:01,25.870,25870
207,63,2,24,14:39:09,5:15.377,315377
207,78,1,28,14:44:14,28.896,28896
207,6,1,28,14:45:48,28.294,28294
207,77,1,30,14:47:10,27.867,27867
207,30,1,31,14:48:25,25.591,25591
207,64,2,29,14:50:27,31.984,31984
207,14,1,33,14:51:27,24.178,24178
207,57,1,34,14:53:14,24.246,24246
207,76,2,36,14:58:32,27.991,27991
207,44,2,38,15:00:00,24.494,24494
207,49,2,40,15:02:17,30.845,30845
207,22,2,40,15:03:43,26.631,26631
207,15,2,40,15:05:44,28.456,28456
207,30,2,51,15:19:38,20.498,20498
208,79,1,6,14:01:18,1:57.110,117110
208,65,1,17,14:23:09,28.698,28698
208,63,1,18,14:24:46,30.243,30243
208,818,1,20,14:27:35,31.643,31643
208,14,1,21,14:28:31,28.691,28691
208,77,1,22,14:29:19,31.041,31041
208,78,1,22,14:29:55,29.824,29824
208,55,1,23,14:30:52,30.065,30065
208,57,1,24,14:32:11,28.256,28256
208,56,1,24,14:32:43,28.535,28535
208,21,1,25,14:33:54,32.418,32418
208,35,1,26,14:34:27,30.345,30345
208,30,1,26,14:34:49,28.803,28803
208,23,1,26,14:35:12,30.607,30607
208,79,2,23,14:36:06,31.599,31599
208,49,1,28,14:37:53,30.813,30813
208,44,1,35,14:46:52,32.656,32656
208,15,1,35,14:47:51,33.333,33333
208,56,2,35,14:47:57,1:09.689,69689
208,6,1,37,14:50:44,59.124,59124
208,71,1,38,14:51:20,35.510,35510
208,57,2,39,14:52:25,30.626,30626
208,23,2,39,14:52:53,46.862,46862
208,14,2,40,14:54:02,32.736,32735
208,65,2,41,14:55:23,31.644,31644
208,63,2,43,14:59:04,29.542,29542
208,21,2,44,14:59:31,31.925,31925
208,35,2,45,14:59:55,30.465,30465
208,30,2,45,15:00:29,30.041,30041
208,78,2,45,15:01:06,32.984,32984
208,55,2,46,15:01:51,31.191,31191
208,818,2,46,15:03:23,29.823,29823
208,77,2,48,15:04:03,31.508,31508
208,79,3,44,15:04:46,30.884,30884
209,22,1,1,14:02:02,32.750,32750
209,76,1,2,14:04:08,32.686,32686
209,35,1,21,14:34:46,24.565,24565
209,65,1,21,14:35:10,24.493,24493
209,22,2,21,14:35:37,26.523,26523
209,56,1,23,14:38:08,24.353,24353
209,818,1,23,14:38:38,24.255,24255
209,76,2,24,14:40:19,26.610,26610
209,78,1,25,14:41:53,54.712,54712
209,6,1,26,14:43:48,27.719,27719
209,63,1,27,14:44:58,36.334,36334
209,64,1,33,14:54:08,1:13.985,73985
209,23,1,34,14:54:49,27.987,27987
209,55,1,35,14:56:39,30.318,30318
209,77,1,36,14:58:21,28.826,28826
209,35,2,38,15:00:45,24.929,24929
209,15,1,38,15:02:09,28.339,28339
209,65,2,39,15:02:32,26.076,26076
209,57,1,40,15:04:08,26.021,26021
209,56,2,44,15:09:52,26.262,26262
209,63,2,44,15:11:23,26.501,26501
209,76,3,46,15:13:58,27.538,27538
209,78,2,47,15:15:45,1:47.681,107681
209,6,2,48,15:17:52,28.898,28898
209,35,3,56,15:27:46,24.240,24240
210,64,1,18,14:27:31,26.683,26683
210,44,1,20,14:30:10,22.265,22265
210,30,1,24,14:35:21,23.566,23566
210,56,1,25,14:37:17,23.796,23796
210,21,1,25,14:37:21,22.758,22758
210,78,1,25,14:37:37,24.215,24215
210,35,1,26,14:38:15,25.250,25250
210,49,1,27,14:39:41,25.239,25239
210,818,1,31,14:47:11,26.165,26165
210,55,1,33,14:49:17,27.421,27421
210,79,1,32,14:49:43,54.405,54405
210,63,1,33,14:50:09,24.154,24154
210,44,2,34,14:51:17,24.720,24720
210,78,2,34,14:51:19,11.778,11778
210,14,1,35,14:51:52,25.689,25689
210,57,1,35,14:52:17,26.528,26528
210,64,2,40,15:00:42,14.235,14235
210,64,3,41,15:02:23,27.619,27619
210,49,2,44,15:04:34,22.379,22379
210,21,2,44,15:05:32,22.728,22728
210,30,2,45,15:06:07,21.196,21196
210,78,3,44,15:06:07,24.433,24433
210,56,2,46,15:08:27,22.375,22375
210,78,4,54,15:21:11,11.556,11556
211,35,1,3,14:06:31,26.946,26946
211,78,1,4,14:08:47,29.613,29613
211,49,1,5,14:10:27,26.038,26038
211,78,2,7,14:15:53,2:43.941,163941
211,77,1,10,14:20:37,36.851,36851
211,30,1,32,15:01:13,28.054,28054
211,21,1,35,15:08:28,27.403,27403
211,44,1,37,15:12:18,27.495,27495
211,49,2,37,15:13:35,26.684,26684
211,22,1,39,15:15:41,28.192,28192
211,79,1,40,15:20:31,31.675,31675
211,818,1,41,15:21:28,26.774,26774
211,56,1,45,15:27:53,27.023,27023
211,76,1,45,15:28:47,28.580,28580
211,76,2,46,15:31:11,33.406,33406
212,81,1,10,14:14:29,31.388,31388
212,23,1,12,14:17:23,27.197,27197
212,63,1,13,14:18:56,34.016,34016
212,14,1,14,14:19:47,23.217,23217
212,30,1,14,14:19:50,25.224,25224
212,77,1,14,14:19:59,27.399,27399
212,57,1,15,14:21:14,23.567,23567
212,65,1,15,14:21:18,25.059,25059
212,49,1,16,14:22:42,26.252,26252
212,76,1,17,14:24:42,30.693,30693
212,21,1,18,14:25:36,25.187,25187
212,56,1,19,14:27:08,26.094,26094
212,35,1,20,14:27:49,26.700,26700
212,55,1,21,14:29:34,27.288,27288
212,818,1,21,14:30:18,25.485,25485
212,22,1,21,14:30:19,28.615,28615
212,15,1,21,14:30:37,28.075,28075
212,6,1,22,14:31:28,30.492,30492
212,64,1,22,14:31:46,29.129,29129
212,81,2,22,14:32:07,26.593,26593
212,44,1,25,14:35:25,26.492,26492
212,23,2,25,14:36:17,26.621,26621
212,49,2,26,14:37:14,26.155,26155
212,57,2,27,14:38:25,28.644,28644
212,56,2,28,14:40:21,24.824,24824
212,14,2,29,14:40:53,25.827,25827
212,77,2,29,14:41:38,25.625,25625
212,30,2,30,14:42:36,23.249,23249
212,15,2,31,14:45:35,38.167,38167
212,21,2,32,14:45:43,25.491,25491
212,65,2,33,14:46:53,24.142,24142
212,76,2,38,14:55:21,31.176,31176
212,49,3,39,14:55:58,25.509,25509
212,14,3,40,14:56:45,24.183,24183
212,77,3,40,14:57:40,25.147,25147
212,818,2,41,14:59:14,25.073,25073
212,81,3,41,14:59:44,1:00.841,60841
212,64,2,42,15:00:40,29.555,29555
212,55,2,43,15:00:48,26.723,26723
212,44,2,44,15:02:13,25.677,25677
212,57,3,44,15:02:46,25.477,25477
212,35,2,45,15:03:21,26.614,26614
212,15,3,43,15:03:23,26.538,26538
212,30,3,46,15:05:03,24.801,24801
212,23,3,46,15:06:21,26.212,26212
212,65,3,49,15:09:40,24.296,24296
212,56,3,49,15:10:35,24.167,24167
212,21,3,52,15:14:12,30.294,30294
212,56,4,59,15:25:14,28.893,28893
213,44,1,1,14:01:40,33.338,33338
213,71,1,4,14:05:51,34.006,34006
213,71,2,8,14:12:23,33.201,33201
213,49,1,10,14:15:59,25.417,25417
213,44,2,19,14:28:47,25.752,25752
213,818,1,24,14:35:20,25.066,25066
213,22,1,24,14:35:45,26.517,26517
213,21,1,25,14:36:19,30.301,30301
213,55,1,25,14:36:20,27.405,27405
213,25,1,26,14:37:59,26.844,26844
213,63,1,26,14:38:12,25.637,25637
213,30,1,28,14:40:11,25.231,25231
213,22,2,29,14:42:59,29.069,29069
213,49,2,32,14:46:28,25.187,25187
213,81,1,33,14:48:15,31.081,31081
213,64,1,36,14:52:23,32.018,32018
213,65,1,37,14:53:09,28.503,28503
213,63,2,37,14:53:46,25.703,25703
213,6,1,37,14:53:49,30.541,30541
213,14,1,40,14:56:30,27.988,27988
213,71,3,40,14:58:14,29.435,29435
213,65,2,43,15:01:42,27.942,27942
213,44,3,43,15:02:03,26.901,26901
213,30,2,44,15:02:04,26.927,26927
213,81,2,43,15:02:52,27.182,27182
213,21,2,45,15:04:09,27.030,27030
213,55,2,47,15:06:48,27.970,27970
213,30,3,51,15:12:01,24.203,24203
213,49,3,51,15:12:31,26.120,26120
213,14,2,52,15:13:07,2:11.842,131842
214,71,1,1,14:02:06,45.523,45523
214,64,1,12,14:16:57,58.620,58620
214,82,1,15,14:21:03,25.368,25368
214,79,1,18,14:24:56,26.777,26777
214,30,1,22,14:28:54,26.019,26019
