raceId,driverId,stop,lap,time,duration,milliseconds
184,69,1,22,14:44:38,29.538,29538
184,63,1,23,14:45:18,28.013,28013
184,65,1,23,14:45:49,29.557,29557
184,25,1,23,14:45:54,27.123,27123
184,57,1,24,14:46:58,42.414,42414
184,23,1,24,14:47:23,27.704,27704
184,14,2,26,14:51:14,28.022,28022
184,55,3,28,14:55:31,26.636,26636
184,44,2,30,14:58:38,26.567,26567
184,14,3,39,15:14:58,25.168,25168
185,35,1,23,14:35:40,31.005,31005
185,68,1,25,14:39:29,30.757,30757
185,21,1,28,14:41:48,30.796,30796
185,23,1,28,14:42:41,32.494,32494
185,37,1,28,14:43:00,31.412,31412
185,56,1,29,14:43:04,30.782,30782
185,71,1,29,14:43:21,33.109,33109
185,25,1,29,14:43:32,30.132,30132
185,15,1,29,14:43:48,29.468,29468
185,41,1,29,14:44:06,32.999,32999
185,69,1,29,14:44:21,30.31,30310
185,49,1,30,14:44:36,29.146,29146
185,57,1,31,14:45:34,30.002,30002
185,55,1,32,14:47:42,29.85,29850
185,14,1,33,14:48:45,29.284,29284
185,41,2,33,14:50:03,31.816,31816
185,48,1,33,14:50:42,35.96,35960
185,65,1,38,14:56:41,34.625,34625
185,44,1,38,14:56:43,32.556,32555
185,22,1,40,14:58:41,33.654,33654
185,63,1,44,15:05:20,31.394,31394
185,71,2,48,15:09:48,31.063,31063
185,49,2,50,15:12:33,30.213,30213
185,15,2,50,15:13:13,29.957,29957
185,35,2,50,15:13:37,32.393,32393
185,25,2,51,15:14:23,30.613,30613
185,23,2,51,15:14:58,29.889,29889
185,69,2,51,15:15:44,30.681,30681
185,37,2,52,15:17:17,31.66,31660
185,55,2,54,15:18:13,46.069,46069
185,57,2,55,15:18:43,30.692,30692
185,56,2,58,15:23:25,28.868,28868
185,14,2,58,15:23:26,28.593,28593
185,41,3,60,15:28:21,31.554,31554
185,55,3,69,15:39:34,33.622,33622
186,44,1,12,14:27:50,30.26,30260
186,69,1,13,14:29:54,32.123,32122
186,55,1,14,14:31:32,32.343,32343
186,15,1,14,14:31:49,29.281,29281
186,48,1,14,14:32:08,30.399,30399
186,37,1,14,14:32:16,30.309,30309
186,65,1,15,14:33:48,32.282,32281
186,64,1,15,14:33:55,31.008,31008
186,71,1,16,14:35:22,28.743,28743
186,49,1,17,14:37:02,29.533,29533
186,63,1,17,14:37:20,29.99,29990
186,22,1,17,14:37:23,33.038,33038
186,57,1,18,14:38:47,29.917,29917
186,56,1,18,14:39:04,28.824,28824
186,14,1,19,14:40:34,29.025,29025
186,70,1,21,14:45:10,30.818,30818
186,21,1,21,14:45:31,32.824,32824
186,23,1,22,14:47:00,33.944,33944
186,25,1,22,14:47:41,32.561,32561
186,41,1,21,14:48:15,33.351,33351
186,35,1,26,14:55:36,31.944,31944
186,69,2,26,14:56:03,31.758,31758
186,44,2,27,14:57:33,29.909,29909
186,71,2,28,14:58:55,29.48,29480
186,55,2,29,15:01:12,29.849,29849
186,48,2,29,15:02:01,31.109,31109
186,37,2,29,15:02:38,31.7,31700
186,15,2,30,15:03:24,28.683,28683
186,57,2,31,15:04:05,31.749,31749
186,70,2,31,15:05:04,28.711,28711
186,14,2,32,15:05:52,28.784,28784
186,49,2,32,15:06:25,28.275,28275
186,56,2,32,15:06:34,29.522,29522
186,22,2,32,15:07:10,29.874,29874
186,63,2,34,15:10:51,28.379,28379
187,37,1,1,14:05:59,02:48.6,168645
187,44,1,16,14:27:23,19.569,19569
187,15,1,17,14:28:50,19.446,19446
187,68,1,24,14:40:34,38.995,38995
187,41,1,25,14:41:14,29.057,29057
187,65,1,27,14:43:22,25.36,25360
187,22,1,29,14:45:58,23.128,23128
187,44,2,32,14:50:54,20.722,20722
187,23,1,33,14:51:37,21.102,21102
187,55,1,33,14:52:04,20.781,20781
187,71,1,34,14:53:24,22.442,22442
187,37,2,31,14:53:36,21.741,21741
187,49,1,35,14:54:27,19.299,19299
187,56,1,35,14:54:48,18.961,18961
187,35,1,35,14:54:56,20.931,20931
187,63,1,36,14:56:10,19.301,19301
187,14,1,36,14:56:11,20.137,20137
188,37,1,12,14:33:17,30.908,30908
188,44,1,19,14:42:55,28.712,28712
188,41,1,19,14:43:05,28.855,28855
188,68,1,19,14:43:19,28.478,28478
188,57,1,20,14:44:16,31.727,31727
188,63,1,20,14:44:33,59.29,59290
188,56,1,21,14:45:55,48.124,48124
188,68,2,22,14:48:37,26.499,26499
188,44,2,23,14:49:50,32.793,32793
188,63,2,23,14:50:05,27.533,27533
188,57,2,24,14:51:17,27.484,27484
188,41,2,24,14:51:24,26.818,26818
188,23,1,27,14:54:18,26.564,26564
188,15,1,28,14:56:13,27.025,27025
188,55,1,28,14:56:14,31.72,31720
188,49,1,32,15:01:10,26.05,26050
188,14,1,32,15:01:11,26.816,26816
188,21,1,32,15:01:27,25.972,25972
188,35,1,33,15:03:15,32.375,32375
188,48,1,34,15:05:11,30.081,30081
188,65,1,35,15:06:10,33.009,33009
188,15,2,35,15:06:35,27.726,27726
188,69,1,35,15:06:39,57.181,57181
188,55,2,35,15:06:47,31.224,31224
188,22,1,37,15:09:33,32.592,32592
188,56,2,40,15:15:43,28.754,28754
188,23,2,44,15:20:53,29.356,29356
188,41,3,44,15:23:04,29.241,29241
188,44,3,44,15:23:16,27.91,27910
188,65,2,47,15:26:01,26.922,26922
188,37,2,46,15:27:00,01:09.2,69242
188,15,3,48,15:27:45,26.646,26646
188,56,3,49,15:30:27,25.726,25726
188,23,3,50,15:31:24,33.687,33687
189,21,1,1,14:06:15,06:50.6,410649
189,70,1,3,14:09:01,29.094,29094
189,69,1,12,14:25:42,35.435,35435
189,22,1,19,14:36:27,30.266,30266
189,25,1,20,14:38:23,30.53,30530
189,55,1,21,14:40:02,30.425,30425
189,35,1,22,14:41:53,30.515,30515
189,64,1,22,14:42:04,29.695,29695
189,21,2,20,14:45:55,29.839,29839
189,37,1,24,14:46:05,32.443,32442
189,56,1,25,14:46:30,28.899,28899
189,57,1,27,14:50:04,29.149,29149
189,48,1,27,14:51:16,32.624,32624
189,30,1,28,14:51:38,32.523,32523
189,65,1,28,14:51:49,35.081,35081
189,70,2,28,14:53:09,32.546,32546
189,49,1,30,14:55:48,30.607,30607
189,25,2,38,15:09:49,28.755,28755
189,35,2,38,15:09:52,30.817,30817
189,22,2,39,15:11:07,29.983,29983
189,64,2,39,15:11:36,28.975,28975
189,56,2,41,15:14:07,28.224,28224
189,55,2,41,15:14:50,29.338,29338
189,21,3,37,15:15:33,29.249,29249
189,57,2,47,15:24:37,28.388,28388
189,70,3,48,15:28:39,27.435,27435
190,25,1,15,14:29:41,33.147,33147
190,71,1,15,14:30:15,39.703,39703
190,44,1,16,14:31:10,31.053,31053
190,48,1,16,14:31:55,31.469,31469
190,21,1,16,14:31:59,31.821,31821
190,65,1,17,14:33:07,33.574,33574
190,35,1,17,14:33:09,32.563,32563
190,37,1,17,14:33:45,39.95,39950
190,69,1,18,14:35:48,32.32,32320
190,57,1,19,14:35:49,32.52,32520
190,49,1,19,14:36:26,30.741,30741
190,55,1,19,14:36:36,33.32,33320
190,41,1,19,14:37:11,32.729,32729
190,68,1,19,14:37:34,35.944,35944
190,23,1,20,14:38:14,31.046,31046
190,22,1,20,14:38:27,31.23,31230
190,64,1,20,14:38:40,32.294,32293
190,30,1,22,14:41:08,29.771,29771
190,14,1,22,14:41:37,31.042,31042
190,56,1,23,14:43:20,30.742,30742
190,49,2,31,14:57:33,30.362,30362
190,48,2,31,14:58:53,39.882,39882
190,56,2,32,14:59:17,29.796,29796
190,23,2,32,14:59:18,32.15,32150
190,69,2,32,15:01:00,37.51,37510
190,22,2,33,15:01:24,32.731,32731
190,25,2,33,15:01:30,33.148,33148
190,41,2,33,15:02:10,32.3,32299
190,21,2,33,15:02:17,32.136,32136
190,14,2,34,15:02:57,42.726,42726
190,35,2,34,15:03:09,32.514,32514
190,37,2,34,15:04:17,35.848,35848
190,65,2,36,15:06:31,36.468,36468
190,68,2,35,15:06:31,34.668,34668
190,55,2,36,15:06:35,32.166,32165
190,30,2,37,15:06:57,30.717,30717
190,57,2,38,15:08:29,30.966,30966
190,64,2,37,15:08:53,31.293,31293
190,69,3,41,15:17:52,38.561,38561
158,48,1,1,14:05:36,02:35.2,155225
158,818,1,7,14:15:30,04:23.7,263694
158,60,1,9,14:19:24,30.398,30398
158,14,1,11,14:23:39,01:06.3,66330
158,64,1,19,14:36:54,30.227,30227
158,55,1,21,14:39:44,28.574,28574
158,2,1,23,14:43:07,01:51.7,111730
158,30,1,30,14:53:02,30.393,30393
158,63,1,30,14:53:47,28.94,28940
158,48,2,30,14:55:39,30.279,30279
158,22,1,33,14:58:07,28.502,28502
158,41,1,35,15:01:39,28.245,28245
158,25,1,35,15:01:40,30.088,30088
158,49,1,36,15:02:43,41.474,41474
158,21,1,36,15:03:10,28.405,28405
158,60,2,36,15:04:02,32.785,32785
158,35,1,37,15:04:44,29.553,29553
158,18,1,37,15:04:50,29.251,29251
158,23,1,38,15:06:16,32.038,32037
158,64,2,40,15:10:42,35.742,35742
158,60,3,40,15:11:35,36.05,36050
158,64,3,41,15:13:23,27.511,27511
158,22,2,46,15:18:39,25.978,25978
159,30,1,20,14:28:52,36.602,36602
159,22,1,22,14:31:42,37.194,37194
159,41,1,27,14:39:21,58.043,58043
159,15,1,28,14:39:54,36.434,36434
159,818,1,35,14:49:11,38.998,38998
159,37,1,37,14:52:07,41.23,41230
159,60,1,38,14:54:06,40.478,40478
159,49,1,41,14:56:56,35.695,35695
159,14,1,43,14:58:46,35.874,35874
159,18,1,44,15:01:06,36.55,36550
159,65,1,44,15:01:28,38.246,38246
159,23,1,45,15:02:23,37.118,37118
159,30,2,51,15:08:41,34.6,34600
159,21,1,51,15:09:36,34.14,34140
159,15,2,56,15:16:29,33.392,33392
160,818,1,11,14:20:12,01:44.1,104136
160,55,1,19,14:32:09,25.5,25500
160,2,1,21,14:35:38,29.772,29772
160,818,2,21,14:37:03,28.511,28511
160,15,1,23,14:37:53,26.934,26934
160,56,1,23,14:37:57,26.734,26734
160,60,1,23,14:39:14,26.347,26347
160,14,1,25,14:40:34,26.663,26663
160,64,1,25,14:41:01,25.117,25117
160,63,1,26,14:42:22,24.947,24947
160,37,1,26,14:42:43,27.029,27029
160,57,1,27,14:42:57,25.27,25270
160,30,1,27,14:43:01,26.716,26716
160,22,1,28,14:44:58,24.73,24730
160,35,1,28,14:45:17,24.192,24192
160,23,1,29,14:46:46,25.289,25289
160,41,1,29,14:46:59,24.441,24441
160,65,1,32,14:51:54,29.041,29041
160,25,1,38,15:00:55,26.689,26689
160,21,1,40,15:04:06,25.983,25983
160,818,3,39,15:04:32,26.216,26216
160,63,2,42,15:06:26,25.006,25006
160,35,2,43,15:07:52,25.157,25157
160,57,2,44,15:08:17,25.748,25748
160,60,2,42,15:08:36,26.939,26939
160,15,2,44,15:09:33,27.635,27635
160,56,2,44,15:09:35,25.955,25955
160,64,2,44,15:09:50,26.005,26005
160,37,2,44,15:10:11,26.094,26094
160,41,2,45,15:11:37,28.096,28096
160,22,2,46,15:11:57,26.284,26284
160,14,2,46,15:11:58,24.857,24857
160,30,2,48,15:14:08,22.889,22889
161,25,1,14,13:24:23,32.411,32411
161,63,1,15,13:25:51,32.682,32682
161,21,1,18,13:30:18,32.155,32155
161,60,1,21,13:34:59,33.615,33615
161,55,1,23,13:37:49,33.744,33744
161,37,1,23,13:37:51,45.933,45933
161,48,1,23,13:37:55,32.768,32768
161,49,1,24,13:38:40,32.809,32809
161,23,1,24,13:38:43,33.817,33817
161,2,1,24,13:39:23,34.821,34821
161,18,1,25,13:40:10,35.114,35114
161,56,1,26,13:42:14,33.253,33253
161,64,1,26,13:42:20,32.036,32036
161,65,1,27,13:43:47,35.902,35902
161,41,1,28,13:45:10,37.084,37084
161,57,1,31,13:48:59,36.279,36279
161,14,1,33,13:51:51,35.175,35175
161,35,1,33,13:52:17,36,36000
161,63,2,35,13:55:59,33.82,33820
161,25,2,35,13:56:02,33.744,33744
161,15,1,37,13:58:25,34.672,34672
161,30,1,38,13:59:34,32.342,32342
161,2,2,38,14:00:45,32.158,32158
161,21,2,39,14:01:48,32.856,32856
161,48,2,40,14:03:41,33.337,33337
161,49,2,42,14:05:30,33.104,33104
161,60,2,42,14:06:51,32.164,32164
161,64,2,43,14:08:05,31.707,31707
161,55,2,44,14:09:32,31.397,31397
161,18,2,46,14:11:33,32.85,32850
161,56,2,46,14:12:23,50.442,50442
161,23,2,47,14:12:59,31.616,31616
161,65,2,47,14:13:58,42.792,42792
162,25,1,17,14:28:03,30.09,30090
162,48,1,17,14:28:07,36.601,36601
162,2,1,17,14:28:08,29.462,29462
162,18,1,18,14:29:20,29.68,29680
162,21,1,18,14:29:32,28.689,28689
162,65,1,19,14:30:59,31.172,31172
162,35,1,21,14:33:37,30.968,30968
162,56,1,21,14:33:52,31.137,31137
162,15,1,22,14:35:07,55.942,55942
162,60,1,22,14:35:38,29.838,29838
162,23,1,23,14:36:01,29.328,29328
162,30,1,24,14:37:13,29.516,29516
162,48,2,23,14:37:19,31.31,31310
162,14,1,24,14:37:27,33.646,33646
162,41,1,24,14:38:07,29.886,29886
162,22,1,25,14:38:53,30.609,30609
162,57,1,26,14:40:04,29.655,29655
162,49,1,26,14:40:52,29.832,29832
162,63,1,27,14:42:25,28.213,28213
162,25,2,37,14:57:25,37.058,37058
162,65,2,38,14:59:03,32.154,32154
162,14,2,39,14:59:22,29.308,29308
162,23,2,40,15:00:47,29.882,29882
162,22,2,40,15:00:48,31.186,31186
162,48,3,39,15:01:12,29.893,29893
162,49,2,40,15:01:26,31.143,31143
162,56,2,40,15:01:53,34.638,34638
162,30,2,41,15:01:57,38.999,38999
162,57,2,41,15:01:58,28.082,28082
162,2,2,40,15:02:19,31.146,31146
162,18,2,41,15:02:46,31.651,31651
162,21,2,41,15:03:17,30.654,30654
162,60,2,42,15:05:39,30.104,30104
162,2,3,42,15:05:54,51.234,51234
162,15,2,44,15:07:49,30.162,30162
162,63,2,45,15:08:47,28.888,28888
162,41,2,45,15:08:59,29.853,29853
162,60,3,47,15:13:27,32.404,32404
162,30,3,50,15:15:44,27.141,27141
162,2,4,54,15:24:52,26.986,26986
162,65,3,59,15:30:16,26.991,26991
162,48,4,60,15:32:17,27.897,27897
163,65,1,12,14:20:23,37.042,37042
163,818,1,13,14:21:58,34.362,34362
163,63,1,13,14:22:05,33.541,33541
163,48,1,13,14:22:21,53.564,53564
163,14,1,14,14:23:15,33.649,33649
163,37,1,14,14:23:28,35.992,35992
163,56,1,14,14:23:29,36.675,36675
163,41,1,14,14:23:50,35.61,35610
163,64,1,14,14:24:25,36.371,36371
163,30,1,15,14:24:45,38.929,38929
163,57,1,15,14:24:53,43.085,43085
163,21,1,15,14:25:05,36.368,36368
163,35,1,15,14:25:16,34.381,34381
163,25,1,15,14:25:25,37.383,37383
163,22,1,16,14:26:47,34.144,34144
163,23,1,16,14:26:48,36.03,36030
163,55,1,16,14:26:59,33.01,33010
163,60,1,16,14:27:36,33.305,33305
163,18,1,17,14:28:44,33.527,33527
163,22,2,33,14:53:27,32.931,32931
163,55,2,33,14:54:01,37.599,37599
163,30,2,35,14:55:39,37.96,37960
163,21,2,39,15:02:45,34.573,34573
163,18,2,39,15:03:22,37.668,37668
163,25,2,40,15:05:01,35.782,35782
163,65,2,41,15:06:32,34.915,34915
163,48,2,41,15:07:13,35.406,35406
163,60,2,43,15:10:41,34.586,34586
163,57,2,45,15:11:07,35.781,35781
163,14,2,45,15:12:01,33.49,33490
163,64,2,44,15:12:03,34.611,34611
163,55,3,45,15:13:39,36.318,36318
163,37,2,48,15:17:02,37.974,37974
163,41,2,49,15:19:57,34.43,34430
163,55,4,49,15:20:41,43.149,43149
163,22,3,51,15:21:33,33.104,33104
164,65,1,27,15:12:09,01:05.6,65616
164,57,1,36,15:24:38,01:15.5,75512
164,65,2,40,15:32:05,30.8,30800
164,818,1,41,15:32:23,30.708,30708
164,41,1,45,15:38:09,28.289,28289
164,2,1,45,15:38:10,29.586,29586
164,30,1,49,15:41:44,28.314,28314
164,56,1,50,15:44:18,29.037,29037
164,21,1,51,15:45:30,28.364,28364
164,49,1,53,15:48:05,27.256,27256
164,22,1,53,15:48:06,27.42,27420
164,63,1,53,15:48:52,28.059,28059
164,35,1,54,15:50:44,27.431,27431
164,14,1,56,15:51:54,28.189,28189
165,56,1,1,13:07:12,29.666,29666
165,14,1,14,13:22:12,31.96,31960
165,37,1,20,13:30:40,29.262,29262
165,818,1,24,13:36:18,35.25,35250
165,30,1,34,13:49:09,31.596,31596
165,2,1,34,13:50:13,33.987,33987
165,55,1,36,13:52:40,50.467,50467
165,60,1,38,13:55:56,32.732,32732
165,15,1,39,13:56:31,31.587,31587
165,37,2,40,13:58:10,31.922,31922
165,63,1,40,13:58:11,30.401,30401
165,48,1,40,13:58:23,32.504,32503
165,18,1,41,13:59:45,32.212,32212
165,57,1,42,14:00:24,31.435,31435
165,23,1,42,14:00:47,32.673,32673
165,64,1,42,14:00:57,30.183,30183
165,22,1,43,14:01:38,30.571,30571
165,41,1,43,14:02:10,32.945,32945
165,14,2,43,14:02:14,30.113,30113
165,35,1,44,14:03:38,36.319,36319
165,21,1,44,14:03:42,30.914,30914
165,25,1,44,14:03:51,48.73,48730
165,818,2,44,14:04:18,29.871,29871
165,56,2,42,14:04:19,34.534,34534
165,18,2,44,14:04:56,44.014,44014
165,30,2,45,14:04:57,29.743,29743
165,22,2,45,14:05:08,46.435,46435
165,60,2,44,14:05:21,28.578,28578
165,15,2,45,14:05:49,29.169,29169
165,35,2,45,14:05:55,29.806,29806
165,23,2,45,14:06:02,29.302,29302
165,14,3,45,14:06:03,29.605,29605
165,41,2,45,14:06:04,34.915,34915
165,64,2,45,14:06:15,28.413,28413
165,37,3,45,14:06:16,29.552,29552
165,48,2,45,14:06:39,28.052,28052
165,57,2,46,14:07:21,29.315,29315
165,25,2,68,14:43:50,19.355,19355
166,65,1,18,14:27:31,39.824,39824
166,55,1,18,14:27:35,28.491,28491
166,2,1,19,14:28:51,33.52,33520
166,21,1,19,14:28:51,24.228,24228
166,25,1,20,14:30:25,25.281,25281
166,15,1,21,14:31:15,25.015,25015
166,48,1,21,14:31:50,26.192,26192
166,35,1,22,14:32:31,25.798,25798
166,23,1,22,14:32:36,27.262,27262
166,49,1,22,14:32:36,24.524,24524
166,57,1,23,14:33:36,25.659,25659
166,18,1,23,14:33:59,25.681,25681
166,56,1,23,14:34:18,01:03.9,63878
166,818,1,23,14:34:26,25.387,25387
166,60,1,23,14:34:45,25.612,25612
166,30,1,24,14:34:47,26.297,26297
166,63,1,24,14:35:41,28.17,28170
166,37,1,24,14:35:47,26.036,26036
166,14,1,25,14:36:16,24.473,24473
166,22,1,25,14:36:18,24.989,24989
166,64,1,27,14:40:04,24.244,24244
166,18,2,39,14:56:15,25.402,25402
166,49,2,40,14:57:35,26.544,26544
166,37,2,40,14:58:13,24.05,24050
166,15,2,42,15:00:11,26.205,26205
166,57,2,43,15:00:56,26.472,26472
166,30,2,43,15:00:56,24.338,24338
166,35,2,43,15:01:30,25.999,25999
166,21,2,43,15:01:57,26.31,26310
166,22,2,44,15:02:17,33.79,33790
166,56,2,43,15:02:50,26.152,26152
166,14,2,46,15:04:54,24.678,24678
166,2,2,45,15:05:19,26.781,26781
166,48,2,45,15:05:39,24.471,24471
166,63,2,46,15:06:35,25.284,25284
166,55,2,46,15:07:00,26.005,26005
166,23,2,47,15:07:06,25.574,25574
166,64,2,47,15:07:59,25.04,25040
166,56,3,59,15:24:53,24.137,24137
166,2,3,60,15:26:26,23.822,23822
166,56,4,68,15:37:28,23.961,23961
167,64,1,1,14:04:41,34.084,34084
167,818,1,2,14:06:16,37.806,37806
167,23,1,8,14:14:08,50.166,50166
167,23,2,9,14:16:23,08:16.8,496808
167,41,1,17,14:25:24,32.49,32490
167,64,2,17,14:25:26,32.45,32450
167,55,1,24,14:34:02,30.12,30120
167,60,1,34,14:47:20,31.26,31260
167,57,1,38,14:50:00,32.335,32335
167,2,1,39,14:52:41,31.249,31249
167,14,1,42,14:55:10,30.537,30537
167,54,1,42,14:56:46,34.708,34708
167,48,1,43,14:57:37,29.954,29954
167,64,3,43,14:57:58,29.719,29719
167,63,1,44,14:58:45,30.275,30275
167,65,1,45,15:00:00,32.047,32046
167,41,2,45,15:00:27,37.649,37649
167,22,1,46,15:00:32,29.659,29659
167,23,3,39,15:01:59,21.386,21386
167,18,1,47,15:02:27,31.185,31185
167,23,4,40,15:03:41,45.759,45759
167,35,1,49,15:04:56,29.979,29979
167,25,1,49,15:05:14,29.898,29898
167,23,5,43,15:08:04,28.599,28599
167,60,2,59,15:19:24,32.116,32116
168,22,1,17,14:33:29,27.702,27702
168,49,1,18,14:35:24,29.577,29577
168,23,1,21,14:41:15,29.74,29740
168,64,1,21,14:41:19,31.114,31114
168,818,1,23,14:44:49,34.81,34810
168,56,1,24,14:46:41,30.369,30369
168,2,1,24,14:46:42,31.075,31075
168,15,1,25,14:47:44,30.769,30769
168,37,1,25,14:47:49,31.356,31356
168,35,1,25,14:48:23,29.185,29185
168,25,1,25,14:48:28,30.687,30687
168,63,1,25,14:48:29,28.634,28634
168,55,1,25,14:48:33,30.367,30367
168,60,1,25,14:48:36,30.21,30210
168,57,1,26,14:49:00,29.887,29887
168,22,2,26,14:49:35,27.854,27854
168,49,2,26,14:49:48,28.007,28007
168,41,1,26,14:50:15,29.936,29936
168,48,1,26,14:50:20,29.263,29263
168,14,1,27,14:51:55,29.999,29999
168,18,1,27,14:52:11,28.213,28213
168,23,2,30,14:59:07,44.455,44455
168,2,2,33,15:05:24,27.399,27399
168,18,2,34,15:07:06,26.581,26581
168,57,2,35,15:08:52,29.172,29172
168,15,2,35,15:08:56,29.195,29195
168,37,2,35,15:08:58,29.23,29230
168,63,2,35,15:09:04,29.145,29145
168,818,2,35,15:09:10,30.33,30330
168,35,2,35,15:09:17,29.294,29294
168,60,2,35,15:09:29,28.653,28653
168,56,2,35,15:09:46,31.555,31555
168,23,3,36,15:11:10,30.182,30182
168,15,3,37,15:13:15,34.076,34076
168,14,2,38,15:15:00,29.818,29818
169,35,1,1,14:04:24,50.039,50039
169,37,1,1,14:04:32,36.553,36553
169,55,1,9,14:15:31,01:42.8,102771
169,55,2,10,14:18:36,03:12.6,192633
169,21,1,15,14:24:01,29.94,29940
169,2,1,22,14:33:53,01:33.9,93885
169,56,1,24,14:35:54,31.038,31038
169,818,1,25,14:38:13,28.432,28432
169,30,1,27,14:39:28,27.767,27767
169,60,1,26,14:40:05,34.035,34035
169,21,2,26,14:40:11,03:39.7,219673
169,65,1,27,14:40:47,33.629,33629
169,23,1,28,14:41:10,30.521,30521
169,41,1,28,14:42:27,28.804,28804
169,48,1,28,14:42:30,28.313,28313
169,22,1,29,14:42:33,26.948,26948
169,64,1,29,14:43:10,27.412,27412
169,35,2,29,14:43:53,28.922,28922
169,63,1,30,14:44:27,27.119,27119
169,57,1,31,14:44:43,27.977,27977
169,18,1,31,14:45:28,28.607,28607
169,14,1,32,14:46:20,28.159,28159
169,49,1,32,14:46:47,28.682,28682
169,25,1,32,14:47:10,28.045,28045
169,37,2,36,14:54:50,33.659,33659
169,15,1,43,15:02:41,30.612,30612
169,25,2,45,15:05:31,28.628,28628
169,63,2,46,15:06:53,29.88,29880
169,48,2,45,15:07:02,30.236,30236
169,22,2,47,15:07:19,29.615,29615
169,818,2,47,15:09:17,27.949,27949
169,65,2,48,15:10:28,31.369,31369
169,30,2,50,15:11:03,28.125,28125
169,23,2,50,15:11:37,29.404,29404
169,56,2,50,15:12:24,30.696,30696
169,14,2,51,15:12:26,27.263,27263
169,35,3,50,15:13:25,29.051,29051
169,48,3,50,15:14:29,28.958,28958
169,57,2,53,15:14:46,28.69,28690
169,60,2,52,15:17:28,28.394,28394
169,64,2,54,15:17:54,27.312,27312
169,41,2,53,15:18:07,27.891,27891
169,18,2,55,15:19:03,28.194,28194
169,49,2,56,15:20:08,27.481,27481
169,60,3,67,15:39:07,29.338,29338
170,55,1,4,14:10:06,32.057,32057
170,2,1,5,14:12:16,48.28,48280
170,818,1,5,14:12:32,29.85,29850
170,48,1,5,14:12:33,28.779,28779
170,30,1,6,14:14:06,28.532,28532
170,23,1,6,14:14:12,29.302,29302
170,35,1,6,14:14:18,29.347,29347
170,49,1,6,14:14:19,32.339,32339
170,22,1,6,14:14:19,32.181,32180
170,65,1,6,14:14:20,33.448,33448
170,21,1,6,14:14:20,43.267,43267
170,41,1,6,14:14:27,31.643,31643
170,37,1,6,14:14:36,30.286,30286
170,25,1,6,14:14:38,45.644,45644
170,57,1,7,14:15:59,30.174,30174
170,18,1,7,14:16:21,30.527,30527
170,56,1,7,14:16:26,32.316,32316
170,63,1,7,14:16:32,33.18,33180
170,60,1,7,14:17:11,29.412,29412
170,14,1,8,14:18:27,29.884,29884
170,818,2,10,14:23:15,33.26,33260
170,37,2,13,14:29:07,35.731,35731
170,55,2,18,14:38:09,31.1,31100
170,22,2,20,14:42:18,28.43,28430
170,64,1,21,14:44:24,32.423,32423
170,48,2,21,14:44:42,35.109,35109
170,30,2,22,14:45:24,32.976,32976
170,63,2,22,14:46:33,30.652,30652
170,41,2,22,14:46:39,30.99,30990
170,35,2,24,14:50:03,31.446,31446
170,48,3,24,14:51:05,29.578,29578
170,818,3,24,14:51:18,34.469,34469
170,23,2,25,14:51:34,31.26,31260
170,25,2,25,14:53:06,31.225,31225
170,18,2,26,14:53:48,31.63,31630
170,37,3,26,14:55:12,30.754,30754
170,57,2,27,14:55:14,30.939,30939
170,37,4,27,14:57:36,01:13.7,73740
170,49,2,28,14:57:52,31.083,31083
170,14,2,28,14:57:52,29.116,29116
170,60,2,28,14:59:30,01:30.4,90394
170,818,4,28,14:59:39,32.945,32945
170,65,2,29,15:00:11,33.437,33437
170,56,2,30,15:02:16,30.454,30454
170,55,3,31,15:03:49,29.203,29203
170,64,2,32,15:06:10,29.391,29391
170,63,3,33,15:08:06,27.564,27564
171,64,1,1,14:05:10,30.49,30490
171,41,1,1,14:05:22,25.051,25051
171,63,1,1,14:06:17,48.537,48537
171,63,2,7,14:19:56,01:44.7,104672
171,41,2,23,14:47:21,22.177,22177
171,63,3,29,14:56:24,26.217,26217
171,60,1,29,14:56:34,26.364,26364
171,55,1,29,14:58:04,23.459,23459
171,818,1,32,15:00:32,24.424,24424
171,48,1,33,15:02:28,22.811,22811
171,41,3,36,15:06:45,21.543,21543
171,64,2,37,15:08:22,26.309,26309
171,30,1,39,15:10:07,22.066,22066
171,57,1,42,15:14:37,21.648,21648
171,25,1,42,15:15:27,20.901,20901
171,23,1,43,15:16:40,21.14,21140
171,21,1,43,15:16:47,01:51.3,111304
172,18,1,2,13:06:08,22.768,22768
172,15,1,2,13:06:18,26.292,26292
172,55,1,4,13:09:03,22.54,22540
172,2,1,5,13:10:30,21.396,21396
172,22,1,6,13:11:39,22.209,22209
172,63,1,6,13:11:59,21.268,21268
172,21,1,6,13:12:00,30.844,30844
172,57,1,7,13:13:02,20.541,20541
172,23,1,7,13:13:11,23.501,23501
172,41,1,7,13:13:17,24.153,24153
172,818,1,7,13:13:17,22.087,22087
172,56,1,7,13:13:20,22.386,22386
172,25,1,7,13:13:20,26.859,26859
172,14,1,8,13:14:27,25.725,25725
172,35,1,8,13:14:35,22.377,22377
172,37,1,8,13:14:42,21.043,21043
172,48,1,8,13:14:54,21.176,21176
172,21,2,8,13:15:38,26.678,26678
172,14,2,9,13:16:23,19.925,19925
172,64,1,12,13:20:21,21.139,21139
172,15,2,12,13:21:14,42.362,42362
172,49,1,14,13:23:02,23.306,23306
172,60,1,14,13:23:30,21.45,21450
